lat,lon,elev,UStmax
40.68,-95.83,296,28.2
42.62,-101.28,991,28.5
42.6,-99.33,680,29
42.75,-98.02,375,30.7666666666667
41.98,-97.43,472,29.5333333333333
41.5,-98.77,597,28.9666666666667
41.13,-100.7,850,30.9666666666667
41.07,-100.75,924,30.1
42.07,-97.97,521,29.1666666666667
41.08,-99.83,814,30
41.13,-101.72,982,31.2333333333333
41.37,-96.02,402,28.8666666666667
42.45,-98.63,604,29.8
41.18,-97.55,500,30.4
42.35,-97.6,503,30.2666666666667
40.73,-99.58,710,30.2333333333333
40.1,-96.15,361,30.9
42.07,-100.25,820,29.8666666666667
41.03,-98.92,610,29.6666666666667
40.1,-98.52,524,31.2666666666667
40.35,-100.65,781,31.4666666666667
42.17,-99.67,766,28.8666666666667
41.27,-98.47,541,30.1
41.87,-103.6,1209,30.4333333333333
40.9,-97.1,451,30.2666666666667
41.13,-102.98,1247,28.3333333333333
42.82,-99.73,744,28.9333333333333
41.95,-97.23,449,29
40.02,-98.07,482,31.4
40.67,-96.18,335,30.8666666666667
40.37,-96.22,351,30.5666666666667
41.77,-96.22,317,30
40.18,-101.02,811,32.1333333333333
42.58,-100.68,894,30.1666666666667
42.88,-100.55,787,30
42.27,-96.87,424,30.4666666666667
40.83,-101.17,939,30.5666666666667
40.87,-96.15,335,29.0666666666667
41.83,-96.72,400,28.6666666666667
40.87,-97.6,491,30.3666666666667
36.53,-116.5,723,38.8
40.78,-115.18,1915,25.8666666666667
39.5,-117.08,2013,28.1
40.62,-116.88,1384,31.5333333333333
37,-116.72,1083,34.9666666666667
40.6,-116.48,1433,26.4333333333333
39.9,-116.58,1751,27.8333333333333
38.53,-115.55,1458,32.5666666666667
35.98,-114.85,770,37.6
37.62,-114.52,1342,33.3333333333333
39.15,-119.77,1418,29.8666666666667
41.78,-114.75,1638,29.2
41.07,-115.28,1629,27.9
41.98,-118.63,1278,30.8666666666667
36.43,-115.37,890,37.8
36.62,-116.02,1007,35.5333333333333
38.9,-115.72,1647,31
41.87,-119.02,1464,29.3
37.35,-114.55,1043,35.3666666666667
40.83,-115.78,1539,30.5
39.28,-114.85,1909,29.2333333333333
40.65,-116.3,1757,27.6
39.45,-118.78,1209,31.7333333333333
40.58,-119.4,1214,30.0666666666667
39.08,-119.93,1952,23.7666666666667
40.95,-117.48,1339,31.6
37.72,-117.22,1739,29.5666666666667
40.67,-118.15,1284,31
41.77,-118.22,1293,31.9
39.47,-119.07,1269,32.8666666666667
36.08,-115.17,661,38.5333333333333
41.52,-118.72,1290,31.3333333333333
36.57,-114.47,403,39.8
40.18,-118.47,1212,30.8666666666667
40.07,-118.55,1190,32.6333333333333
41.95,-117.68,1373,29.6
39.4,-114.77,1920,28.6
41.28,-115.02,1768,28.1333333333333
38.38,-118.1,1387,33.0333333333333
41.27,-114.2,1488,31.4
41.78,-115.95,1713,26.9333333333333
41.57,-117.78,1312,30.9333333333333
36.25,-115.98,869,36.4
41.5,-117.53,1418,30.9666666666667
36.08,-115.45,1153,34.1
38.98,-117.47,2027,26.9
39.5,-119.78,1342,31.2
40.2,-115.5,1833,29
39.28,-114.98,2083,27.5
35.47,-114.92,1079,34.8
37.67,-117.58,1299,35
38.95,-119.33,1524,30.9333333333333
38.78,-117.17,1714,30.8
39.07,-116.2,2182,25.8333333333333
38.97,-119.95,1906,24
39.62,-119.88,1561,28.4
38.42,-115.02,1617,31.1
39.95,-119.62,1183,29.7333333333333
38.07,-117.08,1652,31.7666666666667
36.43,-114.52,610,38.7666666666667
39.08,-119.12,1311,30.3333333333333
39.7,-119.28,1281,31.6666666666667
41.12,-114.97,1722,27.8333333333333
41.67,-115.78,1898,25.7333333333333
40.9,-117.8,1310,31.6666666666667
44.03,-71.93,366,24.8
44.48,-71.17,339,25.1666666666667
44.28,-71.68,421,24.6666666666667
44.9,-71.5,345,24.4666666666667
43.2,-71.52,108,27.1666666666667
43.08,-71.88,308,25
43.15,-70.95,24,26.2333333333333
43.05,-71.07,61,27.0666666666667
45.08,-71.28,506,22.5333333333333
43.57,-71.95,256,25.7333333333333
43.05,-70.83,18,26.7333333333333
43.7,-72.28,184,27.1333333333333
42.95,-72.32,155,26.7
42.98,-71.4,76,26.6333333333333
44.32,-72,207,25.7
43.33,-72.08,400,25.4666666666667
44.27,-71.3,1909,12.1666666666667
42.78,-71.48,43,26.7333333333333
44.05,-71.13,162,27
43.75,-71.65,214,25.8666666666667
43.9,-71.3,241,25.6
39.45,-74.58,20,28.2
39.38,-74.43,3,26.0666666666667
39.27,-74.87,15,28.1333333333333
40.83,-75.08,88,27.1
40.9,-74.4,85,27.7666666666667
40.75,-74.35,55,28.2333333333333
38.95,-74.95,6,27.4666666666667
41.03,-74.43,232,27.1
40.83,-74.3,76,27.2666666666667
40.57,-74.88,79,28.0666666666667
39.7,-75.12,43,28.0666666666667
40.27,-74.57,30,28.2333333333333
39.8,-74.78,30,28.4666666666667
40.37,-74.95,18,29
40.88,-74.23,49,28.2333333333333
40.27,-74,9,26.9
40.78,-74.78,165,26.1666666666667
39.37,-75.07,22,28.8
39.97,-74.97,14,28.8666666666667
40.7,-74.17,9,29.2333333333333
40.47,-74.43,26,28.2
40.6,-74.4,27,28.4333333333333
39.5,-75.23,27,28.7333333333333
41.22,-74.6,137,26.8666666666667
39.6,-74.35,6,28.9333333333333
39.67,-75.33,6,29.4333333333333
36.23,-106.43,1952,29.1
33.55,-107.9,2263,26.9333333333333
32.28,-106.75,1193,34.5
32.88,-105.95,1326,33.1666666666667
34.6,-104.38,1315,33.2
35.05,-106.62,1619,32.3666666666667
35.9,-103.17,1373,32.3333333333333
31.95,-108.82,1345,34
32.85,-104.4,1031,33.9333333333333
34,-107.83,2101,27.4333333333333
36.83,-108,1720,31.5666666666667
35.53,-104.1,1372,32.6666666666667
34.43,-106.82,1443,35.6333333333333
33.88,-106.37,1662,30.7666666666667
33.48,-104.4,1119,34.9333333333333
32.9,-107.3,1277,33.9666666666667
33.55,-105.57,1937,29.1333333333333
32.42,-104.23,951,34.4666666666667
32.33,-104.27,986,34.3333333333333
32.18,-104.45,1354,32.2333333333333
33.63,-105.88,1647,32.0666666666667
36.07,-107.97,1870,30.7
36.92,-106.58,2393,24.3666666666667
36.47,-104.95,1993,27.5333333333333
33.9,-105,1646,32.2666666666667
36.45,-103.15,1515,30.7333333333333
32.87,-108.52,1464,31.8
34.93,-105.58,2111,29.9
34.4,-103.2,1305,32.7666666666667
34.6,-103.22,1354,32.9333333333333
35.63,-106.32,1695,31.5
31.82,-107.63,1229,34.4
35.4,-104.18,1293,33.9333333333333
35.23,-106.63,1557,31.6666666666667
33.53,-103.32,1257,33.2
35.1,-107.52,1879,29.6666666666667
36.77,-103.83,2019,28.3
35.18,-105.05,1568,31.9666666666667
36.93,-107,2065,27.9333333333333
32.53,-103.9,1074,34
35.05,-108.35,2202,28.1
36.33,-106.18,2095,28.2
36.6,-106.73,2074,28.1333333333333
33.15,-107.18,1395,33.5666666666667
32.93,-105.28,1739,28.1666666666667
34.75,-106.07,1864,32.0333333333333
36.7,-108.25,1717,31.5666666666667
32.53,-107.8,1540,31.5666666666667
32.8,-108.15,1872,30.6666666666667
34.47,-104.25,1227,33
32.22,-108.02,1344,33.9666666666667
35.52,-108.78,1973,29.9333333333333
35.9,-105.43,2516,22.0333333333333
33.2,-108.22,1707,31.4666666666667
33.32,-108.88,1438,32.7
34.27,-106.08,2019,31.8333333333333
35.17,-107.9,1989,30.8666666666667
31.92,-108.32,1373,33.6666666666667
32.67,-107.15,1232,32.5333333333333
32.9,-107.57,1626,31.6333333333333
32.7,-103.13,1104,33.7333333333333
32.82,-104.73,1247,33.6
32.12,-103.2,961,33.0666666666667
35.77,-106.68,1909,30.0333333333333
32.62,-106.73,1300,34
35.03,-107.4,1781,31.7
36.98,-104.37,2257,26.1
35.65,-105.15,2092,28.1333333333333
35.53,-105.2,1935,27.8333333333333
34.77,-106.75,1475,33.9666666666667
33.83,-108.93,2149,27.4
36.23,-107.57,2196,27.5
32.83,-103.73,1266,35.2666666666667
35.6,-103.37,1344,32.3333333333333
35.33,-108.45,2438,25.3666666666667
34.43,-103.63,1403,33.2
32.93,-108.02,1906,30.3333333333333
35.82,-103.92,1693,30.3333333333333
32.95,-105.82,2067,26.8333333333333
34.52,-106.25,1987,29.5
36.82,-107.62,1760,32.5
36.18,-105.05,2339,26.1666666666667
32.38,-106.1,1275,34.7333333333333
36.32,-107.87,2098,28.6666666666667
36.3,-103.73,1723,29.3
34.63,-105.57,1891,30.7
34.18,-103.33,1220,33.0666666666667
34.82,-103.73,1556,32.4
34.27,-104.95,1617,31.4
36.88,-104.45,2025,27.6666666666667
36.7,-105.4,2644,23.5666666666667
33.3,-104.53,1112,34.7333333333333
35.12,-103.33,1289,34.2
35.17,-106.37,2138,27.6333333333333
34.95,-104.68,1408,32.9
36.77,-108.73,1510,34.6666666666667
34.08,-106.88,1398,34.2
36.37,-104.58,1805,29.6666666666667
35.17,-105.97,1945,29
36.42,-105.57,2129,28.7
33.25,-103.33,1251,33.2333333333333
35.43,-108.15,2166,29.1666666666667
36.72,-106.58,2278,26.4
35.9,-108.65,1827,31.6333333333333
35.8,-107.18,2043,30.6666666666667
36.65,-105.97,2464,25.9
33.13,-107.23,1342,34.5333333333333
35.2,-103.68,1245,34.1666666666667
33.08,-106.05,1350,33
35.82,-104.93,1922,28.7333333333333
32.78,-106.17,1220,35.1
32.55,-108.37,1851,27.3333333333333
33.35,-107.65,1891,29.3333333333333
35.1,-108.78,1965,31.2333333333333
42.75,-73.8,84,27.4666666666667
43.27,-78.13,143,26.6666666666667
42.25,-77.78,539,25.6333333333333
42.1,-78.75,457,24.2666666666667
42.3,-78.02,434,25.0666666666667
42.53,-78.42,451,25.1
42.92,-76.53,235,26.5333333333333
42.73,-76.65,253,27.2333333333333
42.95,-77.73,171,25.9333333333333
42.28,-75.45,303,25.7666666666667
42.98,-78.18,271,25.5333333333333
42.35,-77.35,341,25.6666666666667
42.22,-75.98,488,23.8333333333333
42.07,-78.17,482,24.4333333333333
43.45,-75.28,372,22.4333333333333
40.95,-72.3,18,25.9666666666667
43.2,-77.93,163,25.6333333333333
42.93,-78.73,215,25.7333333333333
42.33,-74.05,143,26.2
42.85,-77.28,220,25.7333333333333
44.57,-75.12,134,24.6
44.75,-74.22,323,22.3
44.88,-73.43,52,25.5
42.82,-74.73,415,24.5333333333333
43.32,-73.93,247,24.4333333333333
42.7,-74.92,366,24.8333333333333
42.6,-76.18,344,26.0666666666667
44.72,-73.72,408,23.4666666666667
42.57,-77.72,201,26.8333333333333
42.27,-74.92,445,25
42.07,-75.43,305,26
41.02,-73.87,73,27.7
42.23,-74.13,602,24.2
44.22,-73.58,177,26.0666666666667
42.1,-76.8,257,27.2
42.08,-76.08,253,26.4666666666667
42.33,-78.45,485,24.2666666666667
42.45,-79.3,232,24.9
42.7,-77.4,594,23.4
42.88,-77.03,219,25.6333333333333
41.52,-73.93,84,28.9666666666667
43.33,-73.73,153,27.0333333333333
43.35,-73.62,104,26.4666666666667
43.05,-74.35,247,25.7
42.48,-78.93,262,26.7333333333333
42.78,-73.47,476,24.3333333333333
41.1,-72.37,6,24.9333333333333
43.23,-75.4,157,26.0666666666667
42.78,-77.62,275,25.7
42.25,-73.78,98,27.7333333333333
43.75,-74.28,506,23.2666666666667
40.78,-73.1,26,26.4333333333333
42.45,-76.45,293,25.6333333333333
44.25,-73.98,591,23.0333333333333
42.45,-74.47,335,25.5666666666667
44.75,-74.65,152,25.4
41.82,-74.75,482,23.8
43.07,-74.87,274,25.2333333333333
43.03,-74.87,110,26.6666666666667
42.25,-78.8,482,24.0333333333333
43.18,-78.65,158,26.2
43.2,-78.63,134,26
43.8,-75.48,262,23.5666666666667
42.52,-74.97,363,25.6666666666667
44.93,-74.85,63,25.7333333333333
41.45,-74.43,189,26.8666666666667
41.85,-73.62,250,26.7
41.77,-74.15,379,24.5666666666667
42.83,-75.7,427,24.6333333333333
42.73,-77.9,268,25.9333333333333
43.97,-74.1,506,24.2
40.78,-73.97,40,28.4333333333333
40.65,-73.78,6,26.8
40.77,-73.87,16,28.0666666666667
42.53,-75.53,311,25.7666666666667
44.73,-75.43,85,24.1666666666667
43.47,-76.5,107,25.1666666666667
40.77,-73.02,6,27.3
42.67,-77.18,304,26.0666666666667
44.57,-73.57,156,25.9
44.65,-73.47,50,24.8333333333333
41.38,-74.68,143,27.8666666666667
41.63,-73.92,52,26.8
40.97,-72.72,30,27.5666666666667
43.13,-77.67,183,26.1
43.17,-73.32,149,27.1666666666667
43.03,-73.82,94,27.2666666666667
40.98,-73.8,61,27.4
40.97,-73.1,12,26.6
42.65,-75.48,329,26.1
43.88,-75.03,515,22.6
43.12,-76.12,128,26.6333333333333
42.75,-73.68,7,27.9
42.83,-76.03,397,24.0333333333333
42.77,-76.08,580,22.5666666666667
44.23,-74.43,512,24
43.15,-75.38,223,25.1333333333333
43.08,-75.2,177,27.2333333333333
42.43,-73.68,92,27.1666666666667
41.55,-74.17,116,26.8
42.75,-78.52,332,24.5
42.17,-75.13,378,25.4666666666667
44.15,-74.9,460,24.3333333333333
40.65,-73.52,3,27
42.68,-78.2,525,22.7666666666667
43.97,-75.87,151,25.5333333333333
44,-76.02,101,24.9
44.3,-76.03,85,25.4333333333333
41.07,-73.72,122,26.4333333333333
42.28,-79.6,320,24.6
41.38,-73.97,98,27.4666666666667
43.55,-73.4,37,27.8666666666667
41.27,-73.8,204,26.6333333333333
35.37,-80.18,186,31.8333333333333
35.43,-82.55,659,28.8666666666667
35.6,-82.53,691,28.3333333333333
36.17,-81.87,1143,25.1666666666667
35.55,-76.63,3,30.6
35.5,-82.6,644,28.4333333333333
36.13,-81.68,1097,23.7666666666667
36.23,-81.72,1049,23.8666666666667
35.53,-82.85,811,27.6333333333333
35.27,-75.55,2,29.2666666666667
35.63,-83.08,799,26.6
34.98,-76.3,3,31.7666666666667
35.83,-82.18,824,26.8
35.92,-79.1,152,31.9
35.22,-80.93,234,31.9333333333333
35.02,-78.28,48,32.2333333333333
35.42,-80.58,217,31.8
35.07,-83.43,686,28.3333333333333
35.32,-83.18,641,28.9
36.42,-80.2,244,29.6333333333333
36.05,-76.62,6,30.9
36.32,-76.2,2,30.5333333333333
35.07,-78.87,29,32.7
35.43,-82.57,631,28.0666666666667
35.27,-81.93,302,31.9
35.18,-83.38,644,29.5
35.33,-77.97,33,32.4333333333333
36.1,-81.82,1617,20.0666666666667
36.08,-79.95,275,31.0666666666667
35.62,-77.37,9,31.7333333333333
34.93,-79.62,122,32.8666666666667
36.37,-78.42,146,30.9333333333333
35.33,-82.45,658,28.6
35.73,-81.38,349,30.6
35.05,-83.18,1170,25.1666666666667
35.95,-80,278,31.4666666666667
34.83,-77.3,12,33.9
35.22,-79.73,223,32.2333333333333
36.42,-81.48,885,26.4333333333333
35.22,-77.53,17,32.0666666666667
34.78,-79.45,70,33.2333333333333
35.92,-81.53,366,30.7666666666667
36.13,-77.18,15,33.4666666666667
35.82,-80.27,247,31.4666666666667
35.48,-81.38,299,30.9
34.02,-78.55,12,31.8
36.1,-78.32,79,31.8
34.62,-78.98,34,32.7333333333333
35.68,-82,434,29.5333333333333
35.8,-82.67,610,29.3
35.88,-80.57,247,30.8
34.97,-80.5,177,31.4666666666667
34.73,-76.73,3,30.4333333333333
35.75,-81.68,354,30.8
36.52,-80.62,314,30.2333333333333
36.45,-77.1,34,31.8666666666667
35.08,-77.03,6,31.9
36.17,-81.15,342,30.5
35.52,-83.3,622,29.3
36.28,-78.62,153,31.1333333333333
35.27,-82.7,644,28.4333333333333
35.87,-76.65,6,32.0333333333333
35.17,-79.02,60,31.8666666666667
35.87,-78.78,135,31.2666666666667
35.78,-78.68,131,31.0333333333333
35.78,-78.63,122,30.5
36.38,-79.7,271,30.3
36.48,-77.67,64,31.2333333333333
35.7,-80.62,252,30.5
35.68,-80.48,213,31.2666666666667
35.53,-79.05,79,32.6
35.3,-81.53,275,31.2
35.72,-79.45,192,31
35.52,-78.35,46,32.3
34,-78.02,6,31.4333333333333
35.82,-80.88,290,30.7
35.57,-82.38,1317,23.5666666666667
35.45,-83.93,339,29.8333333333333
35.88,-77.53,11,31.5333333333333
34.95,-80.07,128,32.3
35.77,-83.1,439,29.1666666666667
35.48,-82.97,810,27.8666666666667
34.4,-78.73,24,32.2666666666667
34.72,-77.97,15,31.7333333333333
35.85,-77.03,6,30.8333333333333
34.27,-77.92,11,31.9666666666667
35.7,-77.95,34,32.3666666666667
36.13,-81.23,336,31.1666666666667
36.13,-80.55,262,31.5666666666667
46.48,-103.32,888,29
46.03,-99.37,619,27.2333333333333
46.92,-103.98,857,27.5333333333333
47.27,-101.78,543,28.9
46.77,-100.75,507,28.3666666666667
48.83,-100.45,500,25.5333333333333
48.8,-102.25,598,26
46.18,-103.38,908,27.7333333333333
46.4,-100.93,558,29.2666666666667
47.83,-100.67,573,28.7333333333333
47.45,-99.13,482,26.2333333333333
47.52,-99.12,476,27.1
46.38,-101.58,763,27.2333333333333
46.88,-97.23,285,27.3666666666667
48.8,-97.63,271,25.2666666666667
47.12,-101.3,641,27.5
47.23,-97.65,360,27.3333333333333
47.43,-98.12,436,27.0333333333333
48.9,-103.3,595,27.1333333333333
48.12,-98.87,448,26.1333333333333
46.8,-102.8,793,27.7666666666667
46.88,-102.8,750,28.1333333333333
47.2,-102.83,725,28.1333333333333
48.03,-100.28,473,27.9666666666667
47.35,-102.65,680,28.1
46.33,-98.7,479,26.7
48.42,-98.48,464,26.9333333333333
46,-98.52,445,28.5666666666667
46.9,-96.8,278,27.3666666666667
47.65,-99.62,491,27.3
46.1,-97.65,381,27.5666666666667
46.05,-100.67,511,29.9333333333333
46.15,-98.4,437,27.5
46.63,-99.13,595,27.4
47.63,-101.42,587,26.1666666666667
48.42,-97.42,252,27.5
47.93,-97.08,259,27.2666666666667
48.27,-100.85,458,27.5333333333333
47.4,-103.2,814,27.8333333333333
46.07,-96.9,326,27.5666666666667
48.95,-99.38,488,26.9
46.6,-101.82,651,27.9666666666667
46.9,-102.05,659,27.5333333333333
45.98,-102.65,817,28.3333333333333
47.45,-97.07,277,27.3333333333333
46.92,-98.68,456,27.5333333333333
46.88,-98.68,447,27.6
47.9,-102.93,717,27.8666666666667
48.67,-102.08,549,25.9333333333333
46.35,-98.3,421,27.2666666666667
48.75,-98.33,492,24.7
47.9,-97.63,345,25.5
48.28,-99.43,464,27.1666666666667
46.43,-97.68,338,27.7333333333333
46.8,-100.9,533,27.6
47.82,-101.28,637,26.2333333333333
47.5,-97.32,285,27.8666666666667
47.48,-100.47,592,27.9666666666667
47.63,-98.58,461,25.4
46.4,-97.23,329,28.4
47.77,-98.17,448,27.2
46.97,-103.5,686,30.5
48.18,-101.3,540,26.1
46.67,-100.25,549,28.1333333333333
48.77,-101.52,503,26.3333333333333
46.38,-102.33,767,28.4
46.5,-99.77,604,27.1333333333333
46.55,-102.87,804,28.1666666666667
46.83,-101.42,659,28.5
46.13,-98.08,488,27.6666666666667
48.38,-97.75,302,29.0333333333333
48.97,-97.23,241,26.3333333333333
48.02,-98,464,25.9666666666667
47.12,-99.52,567,27.0666666666667
48.57,-102.65,674,25.3
46.17,-101.85,756,28.7
46.88,-102.32,753,26.9666666666667
48.87,-99.62,555,24
48.38,-100,470,26.7
47.6,-97.9,464,24.6
48.32,-102.4,689,25.6666666666667
46.73,-99.48,579,26.1666666666667
48.4,-102.92,686,26.2666666666667
48.35,-100.4,451,27.6666666666667
47.28,-103.9,738,28.3666666666667
47.52,-100.88,580,26.9333333333333
47.13,-100,573,26.6666666666667
47.45,-101.13,619,27.8
48.62,-100.73,436,26.5666666666667
46.92,-98,375,26.6
46.32,-96.6,291,27.9666666666667
47.6,-103.28,601,29.7666666666667
48.63,-103.17,689,25.9666666666667
48.15,-103.62,578,28.4666666666667
48.13,-103.75,644,29.3333333333333
48.62,-100.3,445,26.4333333333333
46.27,-99.57,613,25.9666666666667
40.92,-81.43,374,25.7666666666667
41.85,-80.8,210,25
39.33,-82.08,192,28.5666666666667
41.38,-83.63,207,26.4
40.82,-82.97,291,26.4666666666667
40.27,-81,384,25.8333333333333
40.03,-81.6,244,27.7666666666667
41,-80.75,354,27.8666666666667
40.57,-84.53,262,26.9666666666667
40.32,-82.68,369,25.9333333333333
41.58,-81.2,384,24.5
38.42,-82.5,172,30.3
39.38,-83,198,28.0333333333333
38.78,-84.13,154,28.5666666666667
41.05,-81.93,360,25.9333333333333
39.12,-84.7,153,28.3666666666667
39.1,-84.43,153,29.1666666666667
39.62,-82.95,205,28.0666666666667
41.4,-81.85,245,25.9333333333333
39.93,-82.95,232,28.1333333333333
39.98,-82.87,254,28.0666666666667
40.25,-81.87,232,27.0333333333333
40.37,-81.8,363,25.7
40.45,-82.27,308,26.1333333333333
39.77,-84.18,229,29
39.9,-84.2,310,27.5333333333333
41.28,-84.38,217,26.6333333333333
40.28,-83.07,265,27.3666666666667
41.68,-80.63,317,25
41.38,-82.05,223,27.0333333333333
39.35,-84.58,175,29.3666666666667
41.02,-83.67,245,25.7
41.05,-83.67,234,27.1333333333333
41.33,-83.12,195,25.9666666666667
38.83,-82.28,204,29.3666666666667
40.1,-84.65,312,27.6666666666667
39.67,-80.87,189,26.9
39.2,-83.62,335,27.1666666666667
41.3,-81.15,375,25.0666666666667
41.22,-83.77,214,26.6
39.05,-82.63,204,28.2
40.65,-83.6,303,27.7333333333333
39.72,-82.6,256,27.2333333333333
40.72,-84.12,262,27.5666666666667
40.82,-82.52,397,25.5666666666667
40.75,-82.63,393,25.6666666666667
39.42,-81.43,177,28.3333333333333
40.23,-83.37,305,26.7333333333333
39.65,-81.85,201,27.4333333333333
39.18,-84.3,159,28.9333333333333
40.55,-81.92,250,26.5333333333333
40.72,-80.9,349,26.5333333333333
41.58,-84.6,262,27
41.37,-84.15,208,27.6666666666667
40.08,-82.42,256,27.3333333333333
39.73,-82.22,271,26.6333333333333
40.5,-81.45,275,26.8
41.27,-82.62,204,26.1333333333333
41.27,-82.22,249,26.1333333333333
41.75,-81.3,183,25.4
41.12,-84.58,223,25.7666666666667
39.83,-81.92,311,25.8333333333333
38.75,-82.88,165,28.2
41.65,-82.83,177,25.2666666666667
41.45,-82.72,192,25.3666666666667
40.27,-84.15,287,26.9666666666667
39.97,-83.82,284,26.9333333333333
40.38,-80.63,302,26.7666666666667
41.12,-83.17,226,27.0333333333333
41.6,-83.8,212,27.3
40.83,-83.28,260,27.2
40.1,-83.78,305,26.8
40.87,-84.58,238,26.9666666666667
41.2,-80.82,274,26.5
39.52,-83.42,293,27.2
41.52,-84.15,229,27.7
39.12,-82.98,171,27.6
40.12,-82.93,262,28.3666666666667
39.45,-83.83,314,26.7
40.78,-81.92,311,26.1666666666667
41.25,-80.67,366,25.9333333333333
39.95,-81.9,270,26.8333333333333
34.78,-96.68,309,32.8
34.58,-99.33,421,34.8
34.88,-99.3,467,34.4
36.8,-98.67,415,35.2666666666667
35.07,-98.25,369,34.0333333333333
34.25,-95.63,158,33.8666666666667
34.2,-97.15,256,33.1
34.43,-96.08,192,34.1666666666667
36.55,-96.17,226,32.7333333333333
36.75,-96,218,33.6
36.82,-100.53,751,34.6666666666667
36.53,-97.45,305,34.4666666666667
35.97,-95.87,183,33.0666666666667
36.82,-97.23,314,34.7666666666667
35.13,-97.67,381,33.1
36.73,-102.48,1263,32.4666666666667
34.08,-95.9,162,34.2
35.83,-96.4,250,33.9
34.15,-94.68,201,33.7333333333333
36.83,-99.62,547,35.5333333333333
35.12,-98.57,393,34.4666666666667
35.7,-96.88,262,33.3
34.42,-98.65,351,35.9333333333333
36.77,-98.35,360,35.1333333333333
34.5,-96.97,305,32.6333333333333
35.05,-97.92,332,34.1666666666667
36.32,-95.58,179,33.2333333333333
36.28,-96.55,271,33.7
35.52,-98.98,464,35.3
35.98,-96.77,296,32.9666666666667
34.02,-96.38,201,33.3333333333333
35.57,-97.97,406,33.5666666666667
35.42,-99.38,598,33.5333333333333
36.42,-97.87,379,34.3
35.2,-99.8,605,33.3
35.28,-95.58,195,33.4
34.37,-99,393,33.5333333333333
36.77,-99.12,470,34.5666666666667
36.3,-99.77,669,33.4
36.85,-100.05,677,34.8333333333333
35.63,-98.32,486,32.6666666666667
36.6,-101.62,1009,34.1333333333333
36.75,-98.12,366,35.9
35.88,-97.45,314,35.0333333333333
35.6,-99.4,555,33.3333333333333
35.2,-95.88,207,33.1666666666667
36.55,-98.27,415,34.3
36.1,-97.83,351,34.4333333333333
35,-99.05,473,34
35.08,-96.4,262,32.9333333333333
36.87,-101.22,913,34.6
34,-95.52,174,33.6
36.72,-97.8,319,34.9333333333333
36.2,-94.8,342,31.5
36.9,-102.97,1326,32.5
35.85,-97.9,335,33.5333333333333
34.62,-98.45,351,34.9
34.08,-96.77,235,34.1666666666667
34.83,-99.43,463,34.8
36.17,-96.38,232,34.8666666666667
33.93,-97.12,259,33.7666666666667
34.88,-95.78,237,33
35.15,-94.97,201,34.2
34.32,-95.87,205,33.7666666666667
35.5,-96.98,282,32.7666666666667
36.88,-94.88,245,31.7333333333333
35.77,-95.33,178,33.2666666666667
36.23,-99.17,568,34.7333333333333
36.88,-97.05,347,33.6
36.7,-95.63,220,32.4666666666667
36.12,-98.32,369,34.0333333333333
35.43,-96.3,285,33.4
35.4,-97.6,398,33.3333333333333
35.62,-96.02,197,33.7333333333333
34.73,-97.28,287,33.6666666666667
36.67,-96.35,255,32.7
36.28,-97.3,312,34.2
36.73,-97.1,304,33.8333333333333
35.05,-94.62,134,33.9666666666667
35.02,-97.35,317,33.7333333333333
36.5,-96.73,253,34.4
35.65,-99.92,695,33.6333333333333
35.47,-94.78,162,33.2333333333333
35.27,-96.67,308,33.9333333333333
36.38,-95.05,207,32.4
36.12,-97.1,273,33.8
35.82,-94.63,329,31.8
35.93,-94.97,259,32.5666666666667
36.05,-98.97,534,34.3666666666667
36.2,-95.9,206,34
36.82,-100.87,825,34.0333333333333
34.63,-95.25,174,33.7333333333333
36.65,-95.15,217,32.5666666666667
35.97,-95.37,180,32.7333333333333
35.85,-98.42,461,33.6
34.17,-98,267,34.4333333333333
36.58,-98.85,466,34.7
35.52,-98.7,500,34.8
35.48,-95.2,168,32.8333333333333
34.72,-98.68,488,33.2333333333333
34.92,-95.33,204,33.8
42.17,-119.9,1394,29.3333333333333
42.97,-120,1321,29.5666666666667
44.88,-120.75,820,27.6666666666667
45.72,-120.18,107,31.8
42.22,-122.72,533,28.8666666666667
46.15,-123.88,2,20.2333333333333
44.58,-118.5,1284,25.8333333333333
44.83,-117.82,1027,27.4
43.12,-124.37,76,19.4333333333333
43.95,-120.22,1210,27.9333333333333
45.5,-122.82,67,26.3666666666667
44.3,-122.03,656,26.4
44.07,-121.28,1116,25.8
42.43,-121.1,1334,27.0666666666667
45.63,-121.95,27,25.9666666666667
42.03,-124.25,14,20.0666666666667
43.8,-120.6,1415,25.8333333333333
44.4,-122.48,262,25.3333333333333
42.17,-123.65,406,29.9
42.65,-121.95,1266,25.7
46.1,-123.28,24,23.7666666666667
45.22,-123.9,18,20.7
45.23,-120.18,872,25.9
43.18,-124.2,6,21.8333333333333
44.63,-123.2,69,26.4333333333333
44.52,-123.45,180,24.8
43.78,-123.07,198,26.8
43.72,-123.05,250,25.1666666666667
45.3,-117.8,890,26.7
42.9,-122.13,1974,18.2666666666667
44.93,-123.32,101,26.7666666666667
42.93,-117.33,1288,29.7666666666667
44.72,-122.25,396,24.9
43.78,-122.97,231,25.6333333333333
43.67,-123.32,89,27.0333333333333
43.8,-118.38,1074,29.6
45.45,-121.13,405,29.1333333333333
45.55,-117.92,817,27.8
43.65,-123.6,40,27.0666666666667
45.4,-117.27,1183,24.3
